Feature,Mean Importance,Lower Bound,Upper Bound
X54,3.3662391413211505e-06,-7.863324475382234e-07,7.518810730180524e-06
X167,1.523506081860119e-05,-1.1655346305946575e-06,3.1635656267797034e-05
X39,1.815442363792543e-05,2.1720548043379567e-06,3.4136792471512904e-05
X198,2.0404298529040887e-05,-1.3889404844876634e-06,4.219753754256943e-05
X117,2.5500639433235768e-05,-3.281004254506423e-07,5.132937929192218e-05
X111,2.7970351603577533e-05,2.5944486433696457e-06,5.334625456378542e-05
X208,2.8090585995614412e-05,-1.5733488555829242e-05,7.191466054705807e-05
X97,2.8500777551645518e-05,-1.3448181225603122e-05,7.044973632889415e-05
X78,2.9960903011935166e-05,-5.091728662364378e-06,6.501353468623471e-05
X196,3.072026993545993e-05,-1.8414649956478046e-05,7.98551898273979e-05
X158,3.146659645733604e-05,-2.5423413022617203e-05,8.835660593728928e-05
X157,3.206067552196114e-05,-2.66825819462578e-05,9.080393299018007e-05
X135,3.327412268795629e-05,-4.0456839740880646e-05,0.00010700508511679322
X193,3.4046160762600896e-05,-8.374257745603796e-07,6.892974729976218e-05
X19,3.411796130692936e-05,-1.3416106433853269e-05,8.165202904771199e-05
X121,4.2570417746920776e-05,-1.2704344575637706e-05,9.784518006947926e-05
X195,4.448193586333673e-05,9.354520037514162e-06,7.960935168915931e-05
X200,4.487010877107714e-05,-4.133175731139917e-05,0.00013107197485355345
X173,4.691113920275479e-05,6.965897617709104e-06,8.685638078780047e-05
X177,4.798430175390296e-05,-2.2909391856160225e-05,0.00011887799536396614
X203,4.9969969462280075e-05,-1.9860974760349893e-06,0.00010192603640059513
X31,5.0312760849381113e-05,-8.389757607751725e-06,0.00010901527930651394
X75,5.151588919546918e-05,-7.818104497898476e-05,0.00018121282336992312
X207,5.1780736219720586e-05,-5.2141071004963134e-05,0.00015570254344440433
X14,5.25531872556418e-05,-1.3683433906057009e-05,0.00011878980841734061
X185,5.456653872136286e-05,-5.80277555799955e-06,0.00011493585300072527
X70,6.06691542968449e-05,-1.6122081481104693e-05,0.0001374603900747945
X170,6.284590764032568e-05,-6.530618674745729e-05,0.00019099800202810867
X202,6.32316342865747e-05,-3.823770945804882e-05,0.00016470097803119823
X67,6.47186173634928e-05,-3.967771495554644e-06,0.00013340500622254027
X48,6.503503001291582e-05,-6.603171016927029e-06,0.00013667323104275868
X211,6.534080836874008e-05,-1.3459325253737834e-05,0.00014414094199121798
X179,7.036611690781378e-05,-4.802020397759632e-05,0.00018875243779322386
X152,7.235750612930879e-05,-2.2414842082285594e-05,0.00016712985434090316
X95,7.261096038113213e-05,-2.9344979402367796e-05,0.00017456690016463207
X81,7.431305436637882e-05,-1.7557869248297153e-05,0.0001661839779810548
X132,7.519032810739648e-05,-3.654489728618476e-05,0.00018692555350097772
X159,7.921881953615987e-05,-5.434953633839925e-05,0.000212787175410719
X151,7.95578043305656e-05,-2.089565456432651e-05,0.00018001126322545773
X130,8.076941709444614e-05,-4.732500596862387e-05,0.00020886384015751614
X13,8.11072166596012e-05,-3.4607576710203155e-06,0.0001656751909902227
X82,8.29049478738988e-05,-1.0471109038346083e-05,0.00017628100478614368
X149,8.342967952009672e-05,-2.2929401498910606e-05,0.00018978876053910406
X45,8.351208259474545e-05,-7.587856168545383e-08,0.00016710004375117634
X46,8.408531049599295e-05,-2.268444639573729e-05,0.0001908550673877232
X174,8.542213284227013e-05,-2.3966224907707998e-05,0.00019481049059224826
X190,8.560851090106818e-05,-8.754607975928788e-06,0.00017997162977806516
X116,8.788460194723715e-05,-3.25996928689929e-05,0.0002083688967634672
X119,9.233163847956863e-05,-2.017314050345004e-05,0.0002048364174625873
X206,9.392994551148223e-05,2.0248037816753425e-05,0.00016761185320621105
X65,9.489434698992288e-05,-2.3626105296505334e-05,0.0002134147992763511
X58,9.837335720492589e-05,-1.1560581046216503e-05,0.00020830729545606827
X63,9.847574204963861e-05,-4.0341068842632575e-05,0.0002372925529419098
X178,9.908054867530462e-05,-1.83471958829966e-05,0.00021650829323360585
X164,0.00010240639051233542,-7.389664529184811e-05,0.00027870942631651896
X107,0.00010522020342816144,-0.00012238653312769045,0.00033282693998401336
X42,0.00010566554000382514,-1.2154908918449019e-05,0.00022348598892609931
X90,0.00010943697227666662,-2.262774073279582e-07,0.0002191002219606612
X139,0.00011083029100345134,-2.9346561946581658e-05,0.00025100714395348436
X143,0.00011139581095194641,-2.5680350160550273e-05,0.00024847197206444304
X114,0.00011144195692920731,-4.98651542558646e-05,0.00027274906811427916
X104,0.00011834860941549528,-8.615500539669152e-06,0.0002453127193706597
X126,0.00012130878697489757,-7.632843927463364e-06,0.0002502504178772585
X189,0.00012373395516639623,-9.41645524275161e-06,0.0002568843655755441
X43,0.00012656730169761387,-7.450773885212942e-05,0.00032764234224735714
X53,0.00013074009496270424,4.241326321739638e-06,0.00025723886360366885
X204,0.00013147013794383757,-2.2367727892447418e-05,0.00028530800378012255
X184,0.00013345832218812463,-2.0093894667145875e-05,0.00028701053904339513
X169,0.0001415581465194044,-1.6174689402640577e-05,0.0002992909824414494
X197,0.00014273315309595814,-3.4198740761693434e-05,0.00031966504695360974
X146,0.00014499539213626143,-0.00011592035274757013,0.000405911137020093
X99,0.00014582009758593216,1.543015967699002e-05,0.0002762100354948743
X55,0.00014706211176838802,-7.077805679515746e-05,0.0003649022803319335
X102,0.00014755242759041936,5.75755233255579e-06,0.00028934730284828293
X103,0.00014810088524268986,-3.1127763959141325e-06,0.00029931454688129385
X101,0.00015945124370029195,-5.1485495706082775e-05,0.0003703879831066667
X98,0.00016697102419841446,-4.423613626787993e-05,0.00037817818466470883
X140,0.00017378027672897291,-7.58118117584813e-05,0.0004233723652164271
X47,0.00017750817975019457,-1.2287242383622741e-05,0.00036730360188401185
X41,0.0001809840691418688,-4.5199752296120105e-05,0.0004071678905798577
X38,0.00018302168283960298,1.911648695274384e-05,0.00034692687872646215
X64,0.00018354801150863618,-3.216531660789509e-05,0.00039926133962516744
X154,0.0001846238607493377,-1.938409896989969e-05,0.0003886318204685751
X137,0.00018851789693803816,-2.5114779037328933e-05,0.0004021505729134053
X72,0.00019101566762969553,-6.359254361690699e-05,0.00044562387887629804
X87,0.00019313949545573462,-0.00012451500710186904,0.0005107939980133383
X155,0.00019353960330263512,-4.03790487580313e-05,0.0004274582553633016
X40,0.00020068829132099443,-6.500092956830556e-06,0.00040787667559881934
X62,0.00020557236857114502,-3.785939387951232e-05,0.0004490041310218024
X182,0.00021353452123080342,4.9348410739055183e-05,0.00037772063172255167
X105,0.00022378060181781973,-8.079296174317296e-05,0.0005283541653788124
X148,0.00023290375503437087,-0.00019314748392419776,0.0006589549939929394
X194,0.00024668696770287354,-0.00015505602421886865,0.0006484299596246157
X76,0.00024993231428685036,-5.7309636317040254e-05,0.000557174264890741
X106,0.0002537806408501965,-0.00010240941637406812,0.000609970698074461
X172,0.0002557473236961871,-4.9853582425289826e-05,0.000561348229817664
X68,0.0002558329519261383,-1.6091503889419846e-05,0.0005277574077416964
X96,0.00025910735915316403,-4.380506767572915e-06,0.000522595225073901
X192,0.00025957261107633224,-0.00010697046335079102,0.0006261156855034554
X166,0.00026236258086690593,-0.0002447779883139968,0.0007695031500478086
X51,0.00026687872911822696,-0.0001042746404756061,0.0006380320987120601
X176,0.0002694190044822096,7.081516908796903e-05,0.0004680228398764502
X131,0.00027235294909514125,-5.078905823470404e-05,0.0005954949564249865
X181,0.0002746534399333198,-1.320862067254999e-05,0.0005625155005391895
X129,0.00028164285080361134,-3.833818197926256e-05,0.0006016238835864853
X127,0.0002861811192438448,-2.181125765555222e-05,0.0005941734961432419
X83,0.00029438107123369074,-1.31683901004012e-05,0.0006019305325677827
X112,0.0002993758026241158,-0.00021698882981507155,0.0008157404350633032
X77,0.00030236093636961086,-0.00013048563570524656,0.0007352075084444684
X115,0.00033807172221427597,-0.00019088051504909673,0.0008670239594776487
X74,0.0003402803285132508,-6.325709033286401e-05,0.0007438177473593657
X88,0.00039012080672544647,8.445274578237634e-06,0.0007717963388726554
X214,0.000398757513963544,-3.818198371399029e-05,0.0008356970116410783
X133,0.00040209356813808526,-0.00020044182488851038,0.0010046289611646809
X93,0.0004072607130249851,-6.868221351060704e-05,0.0008832036395605772
X136,0.0004189855535397455,-1.1535333780073653e-05,0.0008495064408595647
X168,0.0004223271367672698,-0.0001900364695209991,0.0010346907430555385
X56,0.00042647113128045275,-6.130670824191462e-05,0.0009142489708028202
X163,0.0004327797901566656,2.6415412466797246e-05,0.0008391441678465339
X50,0.0004425414741828912,-0.00035451805841799056,0.001239601006783773
X91,0.00044725005845405735,-0.0003357867578470344,0.001230286874755149
X142,0.00045218420377288453,4.056050231925206e-05,0.000863807905226517
X71,0.00047694844498939477,2.5394677248883772e-05,0.0009285022127299057
X17,0.0004965321820536967,-6.954310098069032e-05,0.0010626074650880836
X199,0.0005075253582315306,-0.0004682600674587585,0.0014833107839218197
X36,0.000511329328866713,0.00015644790716211294,0.0008662107505713131
X66,0.0005382942190989098,-1.9316667986930434e-05,0.0010959051061847501
X213,0.0005613896174507238,-6.760565611276941e-05,0.0011903848910142173
X124,0.0005742498138136281,-0.00019852634882497574,0.0013470259764522317
X118,0.0005846602132584375,-4.3403777763126924e-05,0.0012127242042800019
X85,0.0006033814501692871,3.862444346975673e-05,0.0011681384568688175
X69,0.0006122657654106494,1.3996229883249216e-05,0.0012105353009380499
X183,0.0006210116012290358,-0.00012160490824925964,0.0013636281107073313
X33,0.0006506441992688574,-0.00023422650762532071,0.0015355149061630356
X134,0.0006693179252616306,-9.424940564476844e-05,0.0014328852561680293
X35,0.0007004306931816319,4.37480251211048e-05,0.001357113361242159
X94,0.0007152730685288494,-0.0002834919213677104,0.0017140380584254092
X144,0.0007244901361878329,-4.0555063328360196e-05,0.001489535335704026
X165,0.0007718031526742834,-0.0002103112995639407,0.0017539176049125075
X156,0.0007777709500155411,-0.0002547173640284927,0.0018102592640595748
X59,0.0007808463564535979,-0.0003652985487909393,0.0019269912616981352
X89,0.000805306870305821,-1.657173772794628e-05,0.0016271854783395884
X79,0.0008214806595924838,-3.881512324240672e-05,0.0016817764424273745
X44,0.0008625346383625418,-0.00043241804435845826,0.0021574873210835417
X86,0.0008759583093616663,-0.0001935804742902206,0.001945497093013553
X113,0.0008867200534536273,-0.000946382452830208,0.0027198225597374623
X162,0.0009242429559826659,4.3635121369203273e-05,0.0018048507905961285
X138,0.0009336906512338984,9.927002792737628e-05,0.0017681112745404207
X23,0.0010236979731651583,4.356572275971923e-05,0.0020038302235705976
X187,0.0010909405585043286,-0.00032005843704916126,0.0025019395540578186
X188,0.0011529231042454826,-0.0012889516031252962,0.0035947978116162614
X110,0.001211544230984221,4.228520781266072e-05,0.0023808032541557814
X84,0.001242731926020804,-0.00015773164582304466,0.002643195497864653
X180,0.0012502208200993077,-0.0013621581963851677,0.0038625998365837827
X210,0.001268593481533589,-0.00018816924824469115,0.002725356211311869
X205,0.0013424523060698924,-0.00041057755387495395,0.0030954821660147385
X175,0.0014426508637185981,-0.0004204968769106075,0.003305798604347804
X108,0.001557632706583407,-0.00027789159760712985,0.003393157010773944
X153,0.0015664203070932053,7.638523701473596e-05,0.0030564553771716746
X147,0.0015821015578790542,-0.00025488994633444755,0.0034190930620925557
X145,0.0015862002236174365,-0.0007984396763903142,0.003970840123625187
X37,0.0017704809969642799,5.795018772985464e-05,0.003483011806198705
X120,0.001791042919280698,-0.00030556797443050945,0.0038876538129919056
X161,0.0018458690727135595,-0.0005640757375903971,0.0042558138830175165
X100,0.0019462563504235584,-0.0005764096971589893,0.004468922398006106
X201,0.0020094894425175275,-9.249057139250436e-05,0.0041114694564275585
