Feature,Mean Importance,Lower Bound,Upper Bound
X7,8.907686827739142e-06,-3.05625175893373e-06,2.0871625414412015e-05
X3,9.647759777036076e-06,-5.019127258826262e-06,2.4314646812898416e-05
X10,1.255738111438273e-05,-7.2522843938329676e-06,3.2367046622598425e-05
X4,1.6804120908567996e-05,-6.840929160088247e-06,4.044917097722424e-05
X1,7.338673781885354e-05,-6.032416991916739e-05,0.00020709764555687448
X8,7.374049230241965e-05,-4.365183933338829e-05,0.0001911328239382276
X34,0.00013344589789138475,-2.4538674182626936e-05,0.0002914304699653964
X23,0.00015477187151329824,-2.6397799307817693e-05,0.0003359415423344142
X31,0.00017829624500954031,-1.1683327178365878e-05,0.00036827581719744653
X6,0.00018945745365191066,-7.517076157055296e-05,0.0004540856688743743
X15,0.0002175539096164536,-7.050273926878419e-05,0.0005056105585016914
X2,0.0002280464758569868,-0.00012129820143097573,0.0005773911531449493
X27,0.0002576028775325369,-0.00010666477804152465,0.0006218705331065983
X12,0.00026488926612454593,-8.847845545631405e-05,0.0006182569877054059
X40,0.0003030968963329413,-0.0005660933716822437,0.0011722871643481264
X39,0.0003121484885246114,-0.0004990711183269934,0.0011233680953762163
X26,0.00032257209880691813,-0.00015261639028402748,0.0007977605878978638
X11,0.00034140321331375435,-0.00014014958158216305,0.0008229560082096718
X21,0.00036190994038780354,-0.00033343578824123024,0.0010572556690168374
X16,0.00036775890729842675,-0.00020465094771279245,0.000940168762309646
X29,0.00045209793745230214,-0.0003787269189288909,0.0012829227938334952
X33,0.0004952432301570304,-0.0002402099693928292,0.00123069642970689
X18,0.0009904219162104688,-0.0005320093403961303,0.0025128531728170677
X0,0.0015164336465879236,-0.0003840293032241639,0.003416896596400011
X5,0.001745828807135319,-0.0007206294311420901,0.004212287045412728
X38,0.002961952392648664,-0.0007528194990651955,0.006676724284362523
X50,0.0037780321779946387,-6.670825909209995e-05,0.007622772615081377
X25,0.0048168468744352365,-0.0009988278258991712,0.010632521574769644
X51,0.00530982803224268,-0.001567066154178542,0.012186722218663903
X20,0.0057160770625381005,-0.003954164352847435,0.015386318477923636
X42,0.006617873170763327,0.0009397851688976093,0.012295961172629044
X24,0.007095611259703421,-0.0027241371098079372,0.01691535962921478
X53,0.00774739978193286,-0.0024538208034933185,0.017948620367359037
X13,0.00955989591352777,-0.006212708111571896,0.025332499938627434
X41,0.009629714091508323,-0.0011569420594570818,0.020416370242473725
X17,0.009918260969882383,-0.002305427454441943,0.02214194939420671
X43,0.010566209353092772,-7.258670709114944e-05,0.021205005413276697
X46,0.010870584158919366,-0.00027728672282080436,0.022018455040659538
X30,0.011702276738927079,-0.006475097139809053,0.02987965061766321
X44,0.012766199863554302,0.001271333086929111,0.024261066640179494
X32,0.013317052461857503,-0.004258010966655035,0.03089211589037004
X14,0.01649248880012136,-0.006222362237799243,0.03920733983804196
X45,0.017536976319183745,0.004434913959029448,0.030639038679338038
X37,0.02034717662902253,-0.00481971637667968,0.045514069634724735
X52,0.024885690090659836,0.004113857565387886,0.045657522615931784
X35,0.027974865460126203,0.00904542248644197,0.04690430843381044
X49,0.054680951561580406,0.03122024878089725,0.07814165434226356
X22,0.05888094162090881,0.015407575632803048,0.10235430760901457
X48,0.06158453897975763,0.03468154424421434,0.08848753371530094
X9,0.062302897483508014,0.04630503151674012,0.07830076345027591
X47,0.06340987551170896,0.04221060768132543,0.08460914334209246
X36,0.06453692625155116,0.043132086707576324,0.08594176579552598
X19,0.1761156969607532,0.027873792408695378,0.324357601512811
X28,0.20984913676943656,0.06093764889757716,0.358760624641296
