Feature,Mean Importance,Lower Bound,Upper Bound
X25,2.2636931097294016e-06,-2.4555163968608203e-06,6.982902616319624e-06
X27,6.126841385248772e-05,-1.146324962165092e-05,0.00013400007732662633
X11,6.30852291370169e-05,-4.894496167746596e-06,0.0001310649544417804
X22,8.795350554203001e-05,-7.439214139702994e-05,0.0002502991524810899
X18,9.20215674294946e-05,-6.099492385776203e-05,0.00024503805871675124
X13,0.00010667813328636526,-0.00011615940062682822,0.00032951566719955874
X10,0.00013229921488440742,-2.0350507938895907e-05,0.0002849489377077108
X6,0.0001563092179522247,-2.384851160866546e-05,0.00033646694751311484
X7,0.0002294564943298561,-8.643184672086223e-05,0.0005453448353805745
X16,0.00030950064265380505,-0.00011195419973459343,0.0007309554850422035
X28,0.00034922424340879527,-3.559276861339394e-05,0.0007340412554309846
X29,0.000354800400777448,-3.4726888589951965e-05,0.0007443276901448481
X21,0.0003784600199657175,-0.00022496628292602161,0.0009818863228574564
X14,0.0004030247444098385,-0.00022587144542340171,0.0010319209342430787
X8,0.0004598545704692893,-6.814560836870337e-05,0.000987854749307282
X3,0.0005373446258268778,-0.00012215485329918863,0.0011968441049529442
X5,0.0005486260363217516,-8.890358059342109e-07,0.0010981411084494373
X9,0.0005544446675955913,6.930572085723458e-05,0.001039583614333948
X20,0.0005631619950478056,-8.710915747769626e-05,0.0012134331475733076
X0,0.0005941940104552091,-7.780850725722208e-05,0.0012661965281676405
X41,0.0005951126824486194,2.517634671932807e-05,0.0011650490181779108
X34,0.0007473065053371019,-0.00036509831016547166,0.0018597113208396756
X32,0.0009690156885540488,-0.0005050366919383963,0.002443068069046494
X42,0.0010732910074441335,-0.00013226136394242226,0.0022788433788306895
X12,0.0011249669204111883,3.78033244988605e-05,0.002212130516323516
X24,0.001186550314327027,9.257096538572893e-05,0.002280529663268325
X19,0.0013465067975138966,-0.0006366858869924673,0.0033296994820202607
X43,0.0013623343967750345,-0.0005700478663812692,0.0032947166599313384
X40,0.0014502658262610171,0.00038241800239734874,0.0025181136501246856
X23,0.001586738345636061,-0.0004746390460472844,0.0036481157373194064
X26,0.0016610877694682158,-0.00017018222039970207,0.0034923577593361332
X54,0.001695207652250705,0.000722601626921226,0.0026678136775801836
X2,0.0017201980442734417,-0.0018590022488245525,0.005299398337371436
X35,0.0020092373376046483,-4.397209292177171e-05,0.004062446768131068
X45,0.002409952264732049,-0.0019454352654755627,0.006765339794939661
X31,0.0026360060396531707,0.0008862360260916996,0.004385776053214642
X44,0.0031554100327413157,-0.0010874888209220274,0.007398308886404658
X1,0.0037328589489075397,-0.0017582838406888523,0.009224001738503932
X37,0.003843533084226149,0.0014195128048333102,0.006267553363618988
X33,0.004425729543910403,-0.0013478816441600241,0.010199340731980828
X30,0.004613405944547464,-0.0009051055812017103,0.010131917470296637
X15,0.00490595583998309,-0.0032507846190019045,0.013062696298968083
X39,0.004945806548145658,-0.001687359359947429,0.011578972456238745
X4,0.005410927534653582,-0.0020949569884380547,0.012916812057745218
X38,0.0059470440303359354,-0.0011322515845905335,0.013026339645262404
X36,0.00607882179178609,0.0003229488328336486,0.01183469475073853
X60,0.006489739547192973,0.003615756156350398,0.009363722938035548
X48,0.00668912812438305,-0.005077569680783357,0.018455825929549457
X51,0.01171633688790017,0.0034301623282965606,0.020002511447503785
X59,0.01785216035537736,0.008333433823730595,0.027370886887024118
X52,0.01895253549197126,0.006653016950151916,0.031252054033790604
X55,0.02144547867901629,0.010067504535964373,0.03282345282206821
X57,0.024642858835849255,0.004819384026305867,0.044466333645392646
X49,0.02667578061341256,0.009573225185866386,0.04377833604095874
X56,0.027285105234679828,-0.00505075047684767,0.05962096094620733
X58,0.03721651423129396,0.01987252795222199,0.054560500510365935
X47,0.03834435297338158,0.00427228069447802,0.07241642525228514
X61,0.07740458235897778,0.0120714190233621,0.14273774569459347
X46,0.0845948470204563,0.002839395658182531,0.16635029838273005
X53,0.12992967227481528,-0.004912777762371721,0.26477212231200226
X17,0.14562287984838912,-0.00867155023276922,0.29991730992954746
X50,0.24852078520451995,0.0990168469147854,0.3980247234942545
