Feature,Mean Importance,Lower Bound,Upper Bound
residual orig sum.identity,0.0,0.0,0.0
residual orig sum.square,0.0,0.0,0.0
residual orig mean.square,0.0,0.0,0.0
diff square quantile.square.0%,0.0,0.0,0.0
data square quantile.square.0%,0.0,0.0,0.0
residual orig mean.identity,0.0,0.0,0.0
residual square quantile.square.0%,0.0,0.0,0.0
diff abs quantile.square.0%,7.207935171531948e-05,-0.0001441587034306389,0.00028831740686127786
diff square quantile.identity.0%,0.00017971659952520808,-0.00017896653842449365,0.0005383997374749099
diff abs quantile.identity.25%,0.00033778181349001894,-0.0002214089345091607,0.0008969725614891987
residual orig quantile.sqrt.75%,0.00039942070263371726,-0.0001261656996499067,0.0009250071049173411
diff orig mean.square,0.00042627116273143194,-0.00035030382799414736,0.0012028461534570112
diff square quantile.sqrt.100%,0.0004550210252743523,-0.00017933211181032511,0.0010893741623590296
data abs mean.log,0.000483739338810191,-0.00023167145211360675,0.0011991501297339887
data square quantile.sqrt.25%,0.0005446046243864724,-0.00019719235092196085,0.0012864015996949057
data square quantile.identity.75%,0.0005561699896331592,-0.0007825875874453623,0.0018949275667116806
diff abs quantile.sqrt.25%,0.0005672004142892228,-0.00015996299617893533,0.001294363824757381
residual abs mean.log,0.0005792439092446908,-0.0008145517260143521,0.001973039544503734
residual square quantile.identity.0%,0.0005875086572271855,-3.3455010669734164e-05,0.001208472325124105
diff square quantile.identity.75%,0.0006615928083439993,-0.00030399337308334776,0.0016271789897713462
data square quantile.square.75%,0.0006634067864946379,-6.713545322330601e-05,0.0013939490262125818
residual orig quantile.square.75%,0.0007140641807223975,-0.0012307915803524425,0.0026589199417972375
diff abs quantile.sqrt.75%,0.0007185945726011691,-1.543581893634482e-05,0.001452624964138683
residual abs quantile.square.0%,0.0007427974672517403,-0.0002536264010343098,0.0017392213355377905
data abs quantile.square.0%,0.000744627516555917,-0.0004721875361020091,0.001961442569213843
residual abs quantile.identity.25%,0.0008504159823515614,-0.0007472817201855382,0.002448113684888661
data abs mean.identity,0.0008612943074975037,0.00026180403388388607,0.0014607845811111214
residual abs quantile.sqrt.25%,0.000865369833230316,-0.00044819147591954907,0.002178931142380181
data abs quantile.log.75%,0.0008743806915423112,-0.0001490400929079316,0.0018978014759925537
data orig mean.square,0.0008967701379323319,-0.0006048131948436548,0.0023983534707083184
residual square quantile.identity.50%,0.0008978443769546538,0.0003369955224316947,0.001458693231477613
residual abs quantile.identity.50%,0.0009038326444035019,-0.000919016423928293,0.002726681712735297
residual abs quantile.identity.75%,0.0009136945396470824,-3.7576470323092776e-05,0.0018649655496172576
data abs quantile.log.50%,0.0009157142512843702,-0.0009844762512803383,0.002815904753849079
diff square quantile.sqrt.75%,0.0009193951382469457,-0.0006091954270629728,0.0024479857035568644
residual square quantile.sqrt.100%,0.0009426972112570152,-0.0010977329030967737,0.002983127325610804
data square quantile.identity.0%,0.0009736021529568139,-0.0009359590787229768,0.002883163384636605
residual square quantile.square.50%,0.0010201026566844067,-0.0009599415664203356,0.003000146879789149
residual square mean.identity,0.0010389222198279439,-0.0010037985175945234,0.003081642957250411
diff square sum.log,0.0010734169017480872,-0.0007318205642474294,0.002878654367743604
residual orig quantile.log.75%,0.0010757705254168767,0.00024223620661721775,0.0019093048442165353
diff square quantile.sqrt.25%,0.00108295913084836,-0.000590867577833305,0.002756785839530025
diff abs mean.square,0.0011207455944554582,-0.0014066399995447802,0.003648131188455696
residual square quantile.identity.25%,0.001122975272299486,-0.0010665347637611217,0.003312485308360093
diff abs quantile.square.25%,0.0011277111092199694,-0.00038029321163593846,0.0026357154300758775
diff abs mean.identity,0.001145552803313294,-0.0008921688584690915,0.0031832744650956797
data abs quantile.sqrt.50%,0.0011737825888810957,-0.0010259335908058608,0.0033734987685680525
data abs sum.log,0.0011794941426361474,-0.00031049886104329735,0.0026694871463155924
diff abs mean.log,0.0012028032817672364,-0.0007163497702843552,0.003121956333818828
residual square quantile.log.25%,0.0012137257671786777,-0.00041130491960440015,0.0028387564539617553
diff square quantile.log.25%,0.0012235067669462692,-0.0007176348514621846,0.003164648385354723
residual square quantile.square.25%,0.0012524550885349088,-0.0005471324444341154,0.003052042621503933
residual abs mean.square,0.0012556350052609013,-0.0013680038646378314,0.0038792738751596335
residual square quantile.log.50%,0.001272464669839708,-0.0006025068506596861,0.003147436190339102
data orig sd.square,0.001367164362175868,-0.0017869222118045015,0.004521250936156237
diff abs sum.square,0.001408949322596381,-0.0001540491571885883,0.0029719478023813506
data square mean.square,0.001424929645738972,-0.001531359451489174,0.004381218742967118
diff square sum.sqrt,0.0014264228729649947,-0.0010875651298574143,0.003940410875787404
residual abs quantile.square.25%,0.0014283973071239214,-0.0006809597156308437,0.0035377543298786866
diff abs quantile.square.75%,0.001458172511242345,-0.0007762851307112745,0.0036926301531959643
diff orig quantile.square.25%,0.0014614622981902934,-0.0005837433220061697,0.0035066679183867566
residual abs quantile.square.75%,0.001464307416735159,-0.0012628834022344116,0.004191498235704729
residual square quantile.identity.75%,0.0015185601031958793,-0.0015900279579080048,0.004627148164299763
diff orig sd.identity,0.0015428008294393215,-0.0005012108457783948,0.0035868125046570375
residual orig sd.log,0.001550649113043911,-0.0013620614988065429,0.004463359724894364
diff square quantile.identity.25%,0.001579336205170276,-0.0014678521838821618,0.004626524594222714
residual abs quantile.log.25%,0.0016030491535923086,-0.0005419303025490384,0.0037480286097336555
residual orig quantile.identity.75%,0.0016214802266764964,-0.0012129205616172372,0.00445588101497023
diff square quantile.square.50%,0.0016325689085826636,-0.0011742347121027653,0.0044393725292680925
diff square sum.identity,0.0016430070395396462,-0.0008925881344505106,0.004178602213529803
diff abs quantile.log.75%,0.0016433143611704391,-0.0007481227858914968,0.004034751508232375
diff square sd.log,0.0016931051236979242,-0.0004541925975703659,0.0038404028449662143
data square mean.sqrt,0.0016986084697965108,-0.0011475718457760768,0.004544788785369099
diff square sd.square,0.0017247151840401286,0.00037990689860630835,0.0030695234694739486
diff square mean.sqrt,0.0017357328791991593,-0.00024056008095165783,0.003712025839349976
residual abs quantile.square.50%,0.0017395193074435514,-0.0019414944624559054,0.005420533077343009
residual abs quantile.log.75%,0.0017597430283173693,-0.0016019473180271333,0.005121433374661873
data abs quantile.square.50%,0.001789959600381341,-0.0004127927086677995,0.003992711909430482
data square quantile.sqrt.50%,0.0017983055114681103,-0.00022401260828239873,0.0038206236312186195
diff square quantile.square.25%,0.0017993489707562047,-0.0017993433795943695,0.005398041321106779
data abs sum.identity,0.001799890253396812,-0.001497948256011353,0.005097728762804977
data abs mean.sqrt,0.00181511596013262,-0.0012922673646444246,0.004922499284909665
data square quantile.identity.25%,0.001835212767987619,-0.001823350739242956,0.005493776275218194
data abs quantile.identity.75%,0.0018445841745096667,-0.0009208665416854581,0.004610034890704791
data square mean.identity,0.0019220782941647661,-0.001902013174954525,0.005746169763284058
residual abs quantile.log.50%,0.0019412155683373197,-0.0010595966009587033,0.004942027737633343
data square quantile.log.25%,0.0019668804892571806,-0.00026760761057894765,0.0042013685890933085
residual square quantile.sqrt.25%,0.001978988570895679,-0.0012285307097271805,0.005186507851518538
residual square quantile.sqrt.50%,0.002084386181296943,-0.0005485314155663614,0.004717303778160247
diff abs quantile.identity.75%,0.002089920336369244,-0.0023026380303768196,0.006482478703115307
diff abs sum.log,0.0020921301158288415,-0.001349192874030893,0.005533453105688577
data abs quantile.sqrt.75%,0.002105556370193368,-0.0011876382952669053,0.005398751035653641
data abs sd.log,0.0021076866299769696,-0.0009960771984027347,0.005211450458356674
data abs sd.sqrt,0.002136080642010374,-0.0031367263746069265,0.007408887658627674
diff abs quantile.log.25%,0.0021423073687525654,-0.0009257866381379423,0.005210401375643072
residual abs sum.identity,0.002168020799108701,-0.00015011780656187443,0.004486159404779276
data square mean.log,0.002170935412559353,-0.00225185646216442,0.006593727287283127
data abs sd.identity,0.002188278714346112,-0.0021791643125213794,0.006555721741213604
data abs quantile.square.100%,0.0022017014637769968,-0.0007925580414413684,0.005195960968995363
diff square quantile.log.75%,0.0022291533690876773,-0.0017088251295740103,0.006167131867749365
data abs sd.square,0.0022310844171913435,-0.0007955354493260583,0.005257704283708745
residual abs quantile.sqrt.50%,0.002247490026483561,-0.0012270834846864374,0.005722063537653559
data abs quantile.sqrt.25%,0.0022586607978884055,-0.0013292026922894612,0.005846524288066272
data square sum.square,0.0022791064214284142,-0.0016801246523052715,0.0062383374951621
diff square quantile.identity.100%,0.0022854327736519025,0.0002479455781025416,0.004322919969201263
data square quantile.log.50%,0.002293827579246232,-0.0014387938750508092,0.006026449033543274
data abs quantile.square.25%,0.0023080253557345664,-0.0024706195285677836,0.007086670240036916
residual abs quantile.log.100%,0.002315699746974921,-0.0003736801345546243,0.005005079628504466
diff square sd.identity,0.002326450785579317,0.0008799477348150882,0.003772953836343546
data square quantile.log.100%,0.002375009513258288,-1.6822942277740043e-05,0.0047668419687943156
residual square sd.log,0.0023822064536474117,-0.0015197020979075895,0.006284115005202413
residual square sd.square,0.0023848169237547586,-0.0011572454062543191,0.005926879253763837
residual square mean.square,0.002442907979825289,-0.0022390503373376225,0.007124866296988199
diff square mean.identity,0.0024536124277153544,-0.0009762646950575477,0.005883489550488256
residual abs quantile.sqrt.75%,0.0024746978112096646,-0.0006469234639449822,0.005596319086364312
data square sd.sqrt,0.002481657686989549,-0.0024496915965382853,0.007413006970517383
data abs quantile.log.100%,0.0025062853475436484,-0.0007271868053472715,0.005739757500434568
residual square sd.sqrt,0.0025424354570819526,-0.0019676004157050423,0.0070524713298689475
data square quantile.log.75%,0.0026728611629739884,-0.0020377843755930705,0.007383506701541047
diff orig quantile.log.75%,0.0027282998643579264,-0.001458895594174626,0.006915495322890479
diff square sum.square,0.0027778597589614602,-0.0003431434633504824,0.005898862981273402
data square quantile.sqrt.75%,0.0027807135658336132,-0.0013418658604006986,0.0069032929920679244
data abs quantile.identity.25%,0.002792677013168451,-0.0016137007292265405,0.007199054755563442
data orig quantile.identity.50%,0.0028027849030736202,-0.0014789226028245834,0.007084492408971825
residual square sd.identity,0.002819084273322685,-0.0008966345986343724,0.006534803145279743
diff orig sd.sqrt,0.0028487620079836393,-0.0005794490417156354,0.006276973057682913
diff square mean.square,0.002897816095766303,-0.0003962118807148351,0.006191844072247442
data square sum.sqrt,0.0029781457795100704,-0.001617994711697141,0.0075742862707172814
data orig quantile.square.50%,0.002995179697577483,-0.0015540147840783333,0.0075443741792333
diff abs quantile.identity.50%,0.002998065539971112,-0.0015794663429398725,0.007575597422882096
data abs mean.square,0.0030007024034990784,-0.0010799664961582654,0.007081371303156421
residual abs mean.sqrt,0.003006310731797906,-0.0021523067878115856,0.008164928251407397
data orig quantile.identity.75%,0.003046572727393551,-0.00012180272590932089,0.006214948180696424
diff orig quantile.sqrt.100%,0.0030630553312900963,-0.0021245313814291225,0.008250642044009314
data square quantile.square.25%,0.003103943241150187,-0.0027020148073146327,0.008909901289615007
data square quantile.sqrt.0%,0.003120195432010609,-0.002121556217562196,0.008361947081583413
data square quantile.square.50%,0.0031260553121460967,-0.0005482210955950039,0.006800331719887198
data square sum.identity,0.0031845364689818936,-0.003189554525308955,0.009558627463272741
residual square quantile.log.75%,0.0031896498011484507,-0.0011366193623243222,0.007515918964621223
residual square quantile.square.75%,0.003191263058850624,-0.00045389543404789496,0.006836421551749143
diff square quantile.square.75%,0.0032587529988877,-0.00018157625047712398,0.006699082248252525
data orig quantile.identity.25%,0.0032920015621523413,-0.0010611963766598673,0.0076451995009645494
diff abs sum.sqrt,0.0032991870543058795,8.74085105375786e-05,0.00651096559807418
data square quantile.identity.50%,0.00334650402919503,-0.001357642762500047,0.008050650820890107
diff abs quantile.square.50%,0.0033593989204549883,-0.0015258388205293808,0.008244636661439358
diff square mean.log,0.003381504663136333,-0.00036790704630157206,0.007130916372574239
data square sum.log,0.0034038218873076245,-0.0009938050849902012,0.007801448859605451
diff abs quantile.sqrt.50%,0.003405319868835592,-1.3169608542017933e-05,0.0068238093462132015
residual square mean.log,0.0035064739415274424,-0.0009097581506507292,0.007922706033705615
residual abs quantile.identity.100%,0.0035367057547312356,0.0008604958679997653,0.006212915641462706
data orig sd.identity,0.0035722999536239508,-0.0020931340522142476,0.009237733959462148
residual square sum.identity,0.003590210538283771,-0.0009282830807786687,0.00810870415734621
data abs sum.square,0.0036034187043365133,-0.0012807242735191648,0.008487561682192191
residual orig sd.sqrt,0.003616861376725362,-0.0029488698748837356,0.01018259262833446
residual abs sum.square,0.0036278868528738014,-0.0004999525948332702,0.007755726300580873
diff orig quantile.sqrt.75%,0.003631180899547161,-0.001053167463570008,0.00831552926266433
residual square quantile.log.100%,0.0036761734740315753,-0.0011266523964260885,0.00847899934448924
diff square quantile.log.50%,0.003735173730130325,-0.0021999856039171513,0.009670333064177802
diff abs quantile.log.100%,0.0037499930194985123,-0.0007866432380844157,0.00828662927708144
residual square quantile.sqrt.75%,0.0037797893613555917,-0.001514621581623397,0.00907420030433458
residual abs mean.identity,0.0038460020979505776,-0.001421654100296705,0.009113658296197862
data abs quantile.sqrt.100%,0.0038644193209676995,-0.00040112603597567873,0.008129964677911078
residual square sum.square,0.00400290132953444,-0.0013372521088599887,0.00934305476792887
data orig quantile.square.25%,0.0040079376693785635,-0.000658729147147712,0.00867460448590484
n.square,0.00400957759204604,-0.0017051121795318108,0.009724267363623891
data abs quantile.identity.50%,0.004019665442738337,-0.002548515898726557,0.010587846784203232
diff orig sd.square,0.0040436986396240535,-0.0001751989810816158,0.008262596260329724
diff abs mean.sqrt,0.004049259515954887,-0.0017643038033365135,0.009862822835246287
data square quantile.sqrt.100%,0.0040654768670537874,0.001277263558013575,0.006853690176094
diff abs sum.identity,0.004130722246547566,-0.000572809538668868,0.008834254031764001
data orig sum.identity,0.004173500213301283,-0.001819193834559678,0.010166194261162243
diff square sd.sqrt,0.004191316794780124,-0.0006075171708443661,0.008990150760404613
n.identity,0.004251329163938112,-0.000618548694264793,0.009121207022141017
residual orig sd.square,0.004251481631004396,-0.002817882939684246,0.011320846201693038
diff orig sd.log,0.004318710141272806,4.761619732681548e-05,0.008589804085218795
diff square quantile.square.100%,0.004348449812780144,0.0010858335962514144,0.0076110660293088744
diff square quantile.sqrt.50%,0.00436462089148023,-0.002514728831997083,0.011243970614957544
residual abs quantile.sqrt.100%,0.004399165748788593,0.00020754165079700613,0.008590789846780179
diff square quantile.identity.50%,0.0044213746996847585,-0.003083236282107368,0.011925985681476885
residual orig sd.identity,0.0044724106858560035,-0.0025825378819152684,0.011527359253627276
residual abs quantile.square.100%,0.004472582063912935,-0.001231245768446295,0.010176409896272165
data square sd.square,0.004533462534207392,-0.005291579755146284,0.014358504823561068
residual square quantile.identity.100%,0.004551627556297066,3.4038598083448125e-05,0.009069216514510682
diff abs quantile.square.100%,0.004622515587747012,-0.0004301437901242471,0.009675174965618271
data abs quantile.log.25%,0.004657893291246874,-0.001137590017790388,0.010453376600284135
residual square sum.sqrt,0.004705735123819385,-0.0014938464328270327,0.010905316680465803
residual abs quantile.sqrt.0%,0.004783523108690969,-0.0019293471009156173,0.011496393318297556
