Feature,Mean Importance,Lower Bound,Upper Bound
X43,0.0,0.0,0.0
X42,0.0,0.0,0.0
X53,0.00016424735145307296,-9.355874176837859e-05,0.0004220534446745245
X52,0.00022368287071279625,-0.0001183920700679755,0.0005657578114935679
X24,0.0004899987153954503,-1.3002007930504908e-05,0.0009929994387214056
X22,0.0005241775305726643,-0.0001294543438793964,0.001177809405024725
X23,0.0005659854490769955,-3.4217331997483854e-05,0.001166188230151475
X13,0.000815248710956883,0.000318041085050861,0.0013124563368629048
X12,0.0009024165089466321,0.00025172724064404504,0.0015531057772492191
X45,0.0011609503704902533,0.00040936994406166037,0.0019125307969188464
X15,0.0014670352064690782,6.998544768959514e-05,0.002864084965248561
X25,0.0016678772438626006,0.00016072559432091845,0.0031750288934042823
X19,0.0016996409551948673,0.0006203335483808732,0.002778948362008861
X26,0.0023888616246198636,0.0011845109783410808,0.0035932122708986465
X28,0.0025940475805035844,0.0012956267900574602,0.0038924683709497085
X21,0.002649750422453442,0.0015694320873849985,0.003730068757521886
X44,0.0026759464685681984,0.0010622614877543895,0.004289631449382008
X18,0.002847635988606024,0.0009126444413095802,0.004782627535902468
X29,0.0029693449033282348,0.0017944479517958993,0.004144241854860571
X27,0.0031289198502809194,0.001200936846113593,0.005056902854448247
X54,0.003192139797077381,0.0008753971749566788,0.005508882419198084
X6,0.003684504712352512,-0.0005032290801038246,0.007872238504808848
X56,0.003988959859086552,0.0029276053707577724,0.005050314347415333
X17,0.004121922122295398,0.0013588142070120471,0.006885030037578748
X48,0.004958644816185638,0.001988845157361868,0.007928444475009407
X11,0.005076009237388343,0.000998699549412994,0.009153318925363692
X14,0.005503134215711664,0.002430328364171132,0.008575940067252196
X59,0.006374907719285748,0.0040506783659468035,0.008699137072624694
X49,0.007436752062609124,0.0005037073891311175,0.014369796736087131
X46,0.007464282624256354,0.0005264278018020496,0.014402137446710657
X3,0.007535433999854704,0.003919787037899647,0.011151080961809761
X57,0.007600678270502939,0.004434416842089261,0.010766939698916617
X55,0.007653634683451893,-0.002484238703892059,0.017791508070795846
X58,0.00780058986997326,0.004456603176100495,0.011144576563846027
X16,0.008198201745814176,0.0006857158533109856,0.01571068763831737
X51,0.008469667569304912,0.004503676850800952,0.012435658287808873
X20,0.01017658730897671,0.006022575400431214,0.014330599217522205
X36,0.010879349358331578,-0.0014878132896073122,0.023246512006270467
X10,0.014321220720788515,0.008455305829569573,0.020187135612007457
X5,0.01485264547028474,0.00721482519628107,0.02249046574428841
X50,0.015154039379013372,0.011055924925986317,0.01925215383204043
X47,0.017965170633312003,0.007333259509916028,0.02859708175670798
X40,0.018060476245752605,0.009371450428037335,0.02674950206346787
X38,0.024242224752617857,0.009449641413159118,0.0390348080920766
X37,0.025624279815151217,0.012047360177961713,0.039201199452340726
X41,0.026952210582288125,0.016698464953824856,0.0372059562107514
X8,0.02761201500374459,0.01757111379188947,0.03765291621559971
X2,0.0288373484259523,0.021216728442379013,0.03645796840952559
X33,0.030498457873571236,0.011445106132433254,0.049551809614709216
X9,0.03080472812830841,0.01096356804678467,0.05064588820983215
X35,0.0325144890804837,0.015750254126702903,0.04927872403426448
X34,0.033691365706046535,0.024431867677652198,0.042950863734440875
X1,0.04287429031125466,0.02984345955570405,0.05590512106680527
X0,0.04327201375395148,0.02368795228199022,0.06285607522591274
X4,0.04393086339298512,0.016005754883489702,0.07185597190248053
X7,0.04706041985934291,0.01704459120845389,0.07707624851023193
X30,0.05590419129532296,0.028513192310043935,0.08329519028060198
X31,0.08516575762776676,0.06033274109080806,0.10999877416472548
X39,0.08563948462948753,0.03693777801596523,0.13434119124300983
X32,0.10597113958862295,0.06771079820200876,0.14423148097523714
