Feature,Mean Importance,Lower Bound,Upper Bound
X30,0.0,0.0,0.0
X39,2.1420755346120397e-05,-1.3823564198321373e-05,5.666507489056216e-05
X12,7.890903848001074e-05,-3.789576642306542e-05,0.0001957138433830869
X2,0.00011709433755853627,8.98030962257357e-06,0.00022520836549449897
X1,0.00013545501833947041,-5.2647024733878675e-05,0.0003235570614128195
X7,0.0001653234262955006,1.213801591447432e-05,0.0003185088366765269
X14,0.00018793031662560074,9.783150660508971e-05,0.0002780291266461118
X5,0.0002007876715804647,-2.8570951053671796e-05,0.0004301462942146012
X16,0.0002102590389037386,5.88905056498032e-05,0.000361627572157674
X4,0.00021610181163758625,8.699246712412986e-05,0.0003452111561510426
X36,0.00023552826038379882,5.627428849981717e-05,0.00041478223226778046
X18,0.00023594242926835442,-1.9278254227124433e-05,0.0004911631127638333
X34,0.00025403228884258473,-1.321981367123744e-05,0.0005212843913564068
X0,0.00028930683379785674,-7.972354447641725e-05,0.0006583372120721306
X38,0.0003135231348570524,-2.6125643032280755e-05,0.0006531719127463856
X13,0.0003250615086185765,-3.15217544978277e-05,0.0006816447717349806
X32,0.0003698483666389656,4.2843464875605034e-05,0.0006968532684023262
X19,0.00037509296108385686,0.00012969460438240187,0.0006204913177853118
X10,0.0003882780907717365,-0.00010209359672846237,0.0008786497782719353
X27,0.0007388469218842955,-4.8985580772028105e-06,0.0014825924018457936
X22,0.0007538602622738699,-0.00012706400210224755,0.0016347845266499873
X3,0.000908099647121091,0.0001566951812773654,0.0016595041129648163
X41,0.0011317396811089525,-9.922993091659118e-05,0.0023627092931344964
X17,0.00120280213387855,-9.46286761833016e-05,0.0025002329439404013
X11,0.0013194062491943674,0.0004135850116619244,0.00222522748672681
X24,0.0015703058548506336,0.0007981721000850264,0.0023424396096162403
X8,0.0016578460591224749,-0.0009622865144117687,0.004277978632656719
X20,0.0016987197848027942,0.0004487091703504207,0.0029487303992551672
X6,0.0017029095544536235,0.0002993706672802599,0.003106448441626987
X15,0.0018157483246964974,0.0002218995560104359,0.003409597093382559
X28,0.0020695453580503584,3.0215841643408715e-05,0.004108874874457308
X21,0.0021393734090495685,0.0005199864772302996,0.0037587603408688374
X23,0.0026454255342032327,0.0004977481498390898,0.004793102918567376
X37,0.002905732485890974,-0.0003263341971558876,0.006137799168937836
X44,0.0029377480271539362,0.0013570639961000054,0.0045184320582078675
X25,0.0031762786988972923,0.0015194033671547579,0.004833154030639827
X35,0.004113274154956318,-0.0024396437342890922,0.010666192044201729
X33,0.005188622711073067,-0.0011756625953276948,0.011552908017473829
X9,0.005979087099191015,-0.001060119615504155,0.013018293813886184
X26,0.006360102292701725,4.272232986888148e-05,0.01267748225553457
X42,0.007955255788353866,0.00467560152799801,0.011234910048709724
X29,0.009910839715027311,-0.0039966820515767755,0.023818361481631398
X53,0.010780795227742994,0.0062638671720176755,0.015297723283468314
X52,0.01194776004008656,0.004691288231895867,0.019204231848277256
X50,0.014780404650888125,-0.012151837904054975,0.041712647205831226
X45,0.014926984473106223,0.006557998533126337,0.02329597041308611
X55,0.01588232790150349,0.006858700206406183,0.024905955596600804
X47,0.016963295160287863,0.0037124387062402024,0.03021415161433553
X54,0.01956952458763636,0.010686090119592855,0.028452959055679863
X46,0.020418701919159166,0.002458758710283691,0.03837864512803464
X43,0.02047474878897158,0.012641392455258346,0.028308105122684814
X31,0.024262667574944545,-0.012090462454834342,0.06061579760472344
X51,0.048236823932811076,0.017990591886610268,0.07848305597901188
X48,0.0482971442152468,0.027899044342929176,0.06869524408756443
X40,0.05022799411201147,-0.006682182713535776,0.1071381709375587
X49,0.05097791776627673,0.0047426213467291825,0.09721321418582426
X56,0.15982701254133697,0.08737098890899472,0.23228303617367918
X57,0.18666979483455054,0.08691843982476909,0.286421149844332
X58,0.21175463723647395,0.11292410852510243,0.31058516594784547
