Feature,Mean Importance,Lower Bound,Upper Bound
X0,0.014321975146767153,0.012493843092964148,0.016150107200570158
X19,0.014427805484362396,0.01308018859635044,0.015775422372374347
X20,0.0144471905637906,0.01276967781466108,0.01612470331292012
X1,0.014703544329530163,0.012898211857266008,0.016508876801794317
X29,0.0179670699866446,0.016174283053638147,0.019759856919651056
X34,0.018320922294016107,0.01661370429934977,0.020028140288682446
X28,0.018384537117714015,0.01721712844626401,0.01955194578916402
X35,0.018688847673470288,0.017233109289402034,0.020144586057538542
X23,0.02056186804762758,0.017365522861437166,0.023758213233817993
X33,0.023369418914355067,0.021363148382861352,0.02537568944584879
X21,0.023483365368282653,0.019450036638977902,0.0275166940975874
X30,0.02444660558639962,0.021005341242605537,0.027887869930193702
X25,0.025018986050807775,0.02246255577176861,0.02757541632984694
X8,0.027502755905219507,0.02382889244089758,0.031176619369541435
X22,0.027514777719809425,0.023514247797675778,0.031515307641943074
X26,0.027533524353569393,0.022683074995367876,0.032383973711770916
X24,0.027720999797274784,0.024079132927622753,0.031362866666926816
X14,0.027740640712003918,0.023008218191551577,0.03247306323245626
X32,0.027777910341160037,0.022606543863090852,0.032949276819229226
X2,0.027778729420104203,0.024563701606582392,0.030993757233626018
X9,0.028313863997369265,0.025408003720488865,0.03121972427424967
X11,0.02845131781515032,0.024536024868810326,0.03236661076149031
X10,0.029055805133900707,0.024738101648312694,0.03337350861948872
X5,0.029215504652581506,0.025777822206761523,0.03265318709840148
X31,0.029229186116730334,0.024956723420156455,0.03350164881330421
X6,0.029425809330143812,0.024460686847684876,0.034390931812602756
X4,0.029815479787565144,0.02323969923871051,0.036391260336419776
X12,0.029999719708517197,0.02575296603020114,0.03424647338683326
X27,0.030323584686998903,0.025532314069101295,0.03511485530489651
X13,0.03163021084042474,0.025198922241784084,0.03806149943906541
X3,0.03240208296207847,0.027863450823420857,0.036940715100736085
X7,0.032668110987851766,0.024703724940893665,0.04063249703480987
X15,0.0459997829927621,0.04026667092212018,0.051732895063404005
X16,0.046727637098066724,0.04242966798300228,0.051025606213131174
X17,0.04909316659918957,0.04404502202039929,0.05414131117797985
X18,0.05593726247776021,0.049232972628150434,0.06264155232737
