Feature,Mean Importance,Lower Bound,Upper Bound
X27,0.017460836250635266,0.012119721803737448,0.022801950697533085
X26,0.0191979642714334,0.01346677100073961,0.02492915754212719
X8,0.01961930278575587,0.01101629284960286,0.02822231272190888
X24,0.020128069566046694,0.007925655934577409,0.03233048319751598
X6,0.02060102795538655,0.00947276426663911,0.03172929164413399
X0,0.02096820167667289,0.009176209070744137,0.03276019428260164
X28,0.02151150446177255,0.011028767856858846,0.03199424106668626
X10,0.022035163726559975,0.012469564885242188,0.03160076256787776
X21,0.022264729163124934,0.008623419918515538,0.03590603840773433
X5,0.02359120370348986,0.014414730013345218,0.0327676773936345
X11,0.02392307986708895,0.011667676644389221,0.036178483089788674
X14,0.025037103917606697,0.012886479681617245,0.03718772815359615
X3,0.02549331968886387,0.012939930903404062,0.038046708474323676
X16,0.02563788987676286,0.014856012224599226,0.03641976752892649
X15,0.025997579181201193,0.0161831784638535,0.03581197989854888
X18,0.026892066479792216,0.015906754061755887,0.037877378897828544
X7,0.026904822178169224,0.015079072257806421,0.03873057209853203
X17,0.02790453687861625,0.017157501604841963,0.03865157215239054
X23,0.02965845283368837,0.009704266714356624,0.049612638953020115
X20,0.029795842793433325,0.015132454490610785,0.044459231096255866
X19,0.03033604094030662,0.01912165153848428,0.041550430342128956
X1,0.030436929489393232,0.01285489842019785,0.04801896055858862
X25,0.034541931016399054,0.018308155946730333,0.050775706086067775
X30,0.03551108783612532,0.020226167838881544,0.050796007833369086
X12,0.03602768862919979,0.020775982794877988,0.05127939446352159
X22,0.03671392920341238,0.01551494859514119,0.05791290981168356
X4,0.03864501299262413,0.015540917427234341,0.06174910855801391
X13,0.03921747111807558,0.01183384691404108,0.06660109532211009
X29,0.04644660013808151,0.020566317764515875,0.07232688251164715
X9,0.04869523365905138,0.02279242317792969,0.07459804414017307
X31,0.06401911476199584,0.0386859340370453,0.08935229548694637
X2,0.08478626295923428,0.027728997908934065,0.14184352800953448
