Feature,Mean Importance,Lower Bound,Upper Bound
X29,2.488119750145483e-06,-1.5546424465411506e-06,6.530881946832116e-06
X2,2.662191742297253e-06,1.7163105814125162e-07,5.152752426453255e-06
X28,3.518694255478298e-06,-7.461743921085655e-07,7.78356290306516e-06
X20,3.837598923789333e-06,-1.5063900136652165e-06,9.181587861243883e-06
X6,7.905416517878415e-06,-2.1218446855179085e-06,1.7932677721274734e-05
X12,8.345860534411036e-06,-1.1539867063523384e-05,2.823158813234546e-05
X4,9.541152375652671e-06,-4.8136657514727165e-06,2.3895970502778057e-05
X14,1.1084333181868482e-05,-2.708857193014643e-08,2.2195754935667108e-05
X9,1.3789207170288748e-05,4.944606668975827e-06,2.263380767160167e-05
X11,2.2932718039793036e-05,1.3946552371291663e-06,4.447078084245691e-05
X10,2.7694437112568525e-05,6.8956403900100906e-06,4.849323383512696e-05
X7,2.7788466701521923e-05,5.913119832163543e-06,4.9663813570880304e-05
X24,3.063682359929627e-05,-1.7701026778070018e-05,7.897467397666256e-05
X5,3.5811204377196854e-05,-8.214073959046339e-06,7.983648271344005e-05
X25,4.321676808719141e-05,-5.260061174903119e-06,9.169359734928594e-05
X23,4.467698688862549e-05,-1.537931468070773e-05,0.00010473328845795869
X3,6.73241535776977e-05,-3.970532320837037e-05,0.00017435363036376577
X8,8.72075227215844e-05,7.987803578311626e-06,0.00016642724186485716
X16,9.259210668834294e-05,3.092404678837506e-05,0.00015426016658831083
X13,0.00017973248873970357,1.1101606200715724e-05,0.0003483633712786914
X18,0.000198468378152167,5.2492371011410536e-05,0.0003444443852929235
X22,0.000378021253925946,-3.0910215395591216e-05,0.0007869527232474832
X19,0.00039961033354192005,0.000168710646973101,0.0006305100201107391
X15,0.0005129262221749322,7.154247257001224e-05,0.0009543099717798522
X0,0.0006855723114039341,-0.00022093772971839914,0.0015920823525262674
X26,0.0007022293348278468,0.0001890832635396147,0.001215375406116079
X17,0.001196099706831654,0.00019858909977612513,0.0021936103138871822
X1,0.0018361969294633947,0.0008939536267730372,0.002778440232153752
X21,0.002344377166512638,0.0008108561027306792,0.0038778982302945966
X27,0.009436827841850228,0.0013212231214455535,0.017552432562254902
X30,0.016147906977622285,0.0021613778692613174,0.03013443608598325
X31,0.026920294958346858,0.0022523616793892667,0.05158822823730445
X34,0.06655566885045033,0.004800436102249943,0.12831090159865072
X35,0.07065678017836441,0.019708886461786385,0.12160467389494241
X33,0.07654292744590478,0.040807596778104534,0.11227825811370502
X32,0.7247633058596414,0.6540203531008286,0.7955062586184543
