Feature,Mean Importance,Lower Bound,Upper Bound
X0,0.016086196732035495,0.011892403407391028,0.020279990056679964
X14,0.01870850649265516,0.010438074267043018,0.026978938718267297
X11,0.019124055173927897,0.011688990890773035,0.02655911945708276
X26,0.019567817006487454,0.012852421158146658,0.02628321285482825
X6,0.019836180165620734,0.011273711300391589,0.028398649030849883
X23,0.021026281161232927,0.01225546428208824,0.029797098040377612
X28,0.021177997981340606,0.012261779846417596,0.030094216116263617
X16,0.021193014082231867,0.014090051263529866,0.02829597690093387
X24,0.021980034857646293,0.014011592527684608,0.02994847718760798
X17,0.022166263810204888,0.015700733023477836,0.028631794596931937
X27,0.022290356824846154,0.01424568425514509,0.03033502939454722
X13,0.02350056661191502,0.012920166049041849,0.03408096717478819
X7,0.023770205702079897,0.014240725247582384,0.03329968615657741
X20,0.02491292686202653,0.015772732005824838,0.03405312171822822
X15,0.025265428973840837,0.01916138813272321,0.031369469814958466
X8,0.02529325464298464,0.012236461166440397,0.03835004811952888
X5,0.029185614255711714,0.015102189163679877,0.04326903934774355
X21,0.0292759850089057,0.004820822714339616,0.05373114730347179
X3,0.02932914893906919,0.017439486110735695,0.041218811767402684
X18,0.029765985889450813,0.020899854533063242,0.038632117245838385
X19,0.029835241869054174,0.019488805471325206,0.040181678266783136
X25,0.03464524338133632,0.019642923025283015,0.04964756373738963
X31,0.0353303862770486,0.015719806855298633,0.05494096569879857
X22,0.03885598571757677,0.025574044389815906,0.052137927045337644
X10,0.04076157550737514,0.019914365908319548,0.06160878510643074
X30,0.04356662191569348,0.02437563150048616,0.0627576123309008
X9,0.043815307549182225,0.027687245046012998,0.05994337005235145
X4,0.04632762759166779,0.015569333855576038,0.07708592132775954
X29,0.046752062356970506,0.027002937912584853,0.06650118680135615
X1,0.046914240176496924,0.024768863482729345,0.06905961687026449
X12,0.049704684085333385,0.026531539835565325,0.07287782833510145
X2,0.08003520239805087,0.05225741092710163,0.10781299386900012
