Feature,Mean Importance,Lower Bound,Upper Bound
X2,0.0006493455760978278,3.165553202684705e-05,0.0012670356201688086
X4,0.0007411702384052739,-0.00019523625548961975,0.0016775767323001674
X3,0.0008857270406836753,0.0005448421491689964,0.0012266119321983542
X0,0.0009152950094361809,0.00034284961904675114,0.0014877403998256108
X11,0.0028788082923562486,0.0014583688124939547,0.0042992477722185425
X10,0.003013464608021388,0.001900804235063575,0.004126124980979201
X8,0.0030489960411836884,0.002156363567943833,0.003941628514423544
X5,0.0031360240594151875,0.0012474082223525478,0.005024639896477828
X13,0.004252977360012257,0.0026055655908689213,0.005900389129155593
X6,0.005173088503819051,0.002015930394870911,0.00833024661276719
X18,0.005298990014689401,0.0026919580361021303,0.00790602199327667
X19,0.005336394957796758,0.003213463195810643,0.007459326719782873
X12,0.00564856411597788,0.0029775887729364815,0.008319539459019278
X14,0.006864127261299695,0.0038564055324441836,0.009871848990155207
X7,0.0073249868263782865,0.003622169265457432,0.011027804387299141
X16,0.007372312359249917,0.0046169580694390925,0.01012766664906074
X9,0.0075791170266016,0.003604994114848472,0.011553239938354727
X20,0.011173164160600683,0.006551377533361285,0.015794950787840083
X15,0.015070081068509211,0.006833444977869863,0.02330671715914856
X17,0.01841064689338794,0.011171236029333346,0.025650057757442536
X24,0.06596764561168875,0.05343059677961235,0.07850469444376514
X1,0.12987856274116416,0.03313118715064273,0.2266259383316856
X22,0.14060035527958234,0.07173707454868536,0.20946363601047932
X23,0.257591194771559,0.16935773812823793,0.34582465141488006
X21,0.2911889601820836,0.15352560926428352,0.42885231109988375
