Feature,Mean Importance,Lower Bound,Upper Bound
X8,0.012888372771350923,0.009207991281302435,0.01656875426139941
X3,0.015465499347993442,0.01065573275965561,0.02027526593633127
X9,0.016255667339043746,0.009052749889928588,0.023458584788158904
X7,0.017838444954820225,0.012670864710678915,0.02300602519896153
X6,0.03821644776450939,0.025482797057370936,0.05095009847164783
X5,0.07793519153399592,0.05225004170569106,0.10362034136230076
X2,0.11956030083192357,0.09253549379886013,0.14658510786498702
X4,0.1236133244717117,0.09263221307840454,0.15459443586501886
X1,0.14181026609842234,0.10851987718822108,0.1751006550086236
X0,0.43641648488622875,0.4006977095317616,0.4721352602406959
