Feature,Mean Importance,Lower Bound,Upper Bound
X17,0.00010067141058538294,3.464211522597114e-05,0.00016670070594479474
X18,0.0001278291958537786,7.636670549427108e-05,0.00017929168621328616
X12,0.00014360916526706203,3.9034806299905944e-05,0.00024818352423421807
X13,0.0002485566646944123,0.00010271219612835256,0.00039440113326047205
X11,0.0009782212636465762,0.00041785356376423347,0.001538588963528919
X7,0.004608591099390833,0.00019392571774227768,0.00902325648103939
X16,0.006405399694155093,0.004332413417669721,0.008478385970640465
X15,0.007881582606256151,0.005507314482067262,0.010255850730445038
X6,0.008372017233529924,0.003570191562204584,0.013173842904855262
X14,0.008761687307094361,0.006385254700911641,0.011138119913277079
X9,0.012052236795803313,0.003256153352276297,0.02084832023933033
X1,0.012726807231969811,0.004940813167997863,0.020512801295941758
X0,0.012881060367854474,0.0031238927656536304,0.022638227970055318
X2,0.016809840335522432,0.006638537424168808,0.026981143246876057
X8,0.019099023344421547,0.00033882978490570436,0.037859216903937384
X5,0.032655266948648745,0.011759650774013874,0.05355088312328362
X4,0.05698190568539726,0.040138615414602175,0.07382519595619236
X3,0.1432038474067499,0.09468652553218049,0.19172116928131933
X10,0.655961846243159,0.6126948537305176,0.6992288387558004
