dataset,n_layer,n_neuron,fold,val_loss,time
bodyfat,2,8,2,0.0027438162360340357,3.4056284427642822
bodyfat,2,8,3,0.00036073982482776046,9.640032052993774
bodyfat,2,8,4,0.0031554782763123512,4.0502729415893555
bodyfat,2,8,5,0.0002472024061717093,9.193421602249146
breasttumor,1,4,1,0.01697276160120964,5.443873882293701
breasttumor,1,4,2,0.01917155832052231,2.0623629093170166
breasttumor,1,4,3,0.01873324066400528,1.9305734634399414
breasttumor,1,4,4,0.018256550654768944,1.84537935256958
breasttumor,1,4,5,0.02180306985974312,2.0041372776031494
breasttumor,1,8,1,0.017866529524326324,6.940756797790527
breasttumor,1,8,2,0.01851983182132244,3.0192341804504395
breasttumor,1,8,3,0.01963009312748909,2.4860501289367676
breasttumor,1,8,4,0.01708080805838108,2.2530174255371094
breasttumor,1,8,5,0.019013667479157448,1.942070484161377
breasttumor,2,4,1,0.014941977337002754,23.91817617416382
breasttumor,2,4,2,0.01620643585920334,4.277775764465332
breasttumor,2,4,3,0.01978280395269394,3.1842970848083496
breasttumor,2,4,4,0.014696765691041946,4.721838712692261
breasttumor,2,4,5,0.017389532178640366,3.310239315032959
breasttumor,2,8,1,0.016831425949931145,7.035944938659668
breasttumor,2,8,2,0.016156943514943123,2.238985061645508
breasttumor,2,8,3,0.019953936338424683,2.3464887142181396
breasttumor,2,8,4,0.017181767150759697,2.197382926940918
breasttumor,2,8,5,0.017574802041053772,2.038990020751953
cholesterol,1,4,1,0.002028831746429205,17.083834886550903
cholesterol,1,4,2,0.0021257249172776937,3.865657091140747
cholesterol,1,4,3,0.00239500030875206,4.167115211486816
cholesterol,1,4,4,0.0024884995073080063,3.1066782474517822
cholesterol,1,4,5,0.0023542814888060093,3.5113255977630615
cholesterol,1,8,1,0.0024512787349522114,35.02782368659973
cholesterol,1,8,2,0.0030334596522152424,7.089144706726074
cholesterol,1,8,3,0.0030778651125729084,4.107497215270996
cholesterol,1,8,4,0.003284041304141283,4.775012731552124
cholesterol,1,8,5,0.003195700002834201,5.6570048332214355
cholesterol,2,4,1,0.0013480610214173794,64.21934103965759
cholesterol,2,4,2,0.0022010672837495804,11.279300451278687
cholesterol,2,4,3,0.002056277357041836,17.786238193511963
cholesterol,2,4,4,0.002632686635479331,9.44240689277649
cholesterol,2,4,5,0.0020747329108417034,20.65729522705078
cholesterol,2,8,1,0.001382974092848599,19.26752281188965
cholesterol,2,8,2,0.0022171689197421074,3.774566411972046
cholesterol,2,8,3,0.0021241200156509876,2.924717903137207
cholesterol,2,8,4,0.0024422549176961184,1.9053215980529785
cholesterol,2,8,5,0.002390153706073761,3.4463822841644287
cleveland,1,4,1,0.025488832965493202,16.77699637413025
cleveland,1,4,2,0.02628789097070694,3.7151191234588623
cleveland,1,4,3,0.0324908047914505,2.4760501384735107
cleveland,1,4,4,0.02971464768052101,2.647523880004883
cleveland,1,4,5,0.029046624898910522,2.3281822204589844
cleveland,1,8,1,0.028221042826771736,12.785571098327637
cleveland,1,8,2,0.02918955311179161,3.9105312824249268
cleveland,1,8,3,0.03014477714896202,3.150463342666626
cleveland,1,8,4,0.02946278639137745,2.6608059406280518
cleveland,1,8,5,0.02901632711291313,4.190109968185425
cleveland,2,4,1,0.03759648650884628,45.61352896690369
cleveland,2,4,2,0.03376816213130951,5.740784645080566
cleveland,2,4,3,0.03704895079135895,4.815446138381958
cleveland,2,4,4,0.046235084533691406,8.436431646347046
cleveland,2,4,5,0.04030486196279526,6.433408975601196
cleveland,2,8,1,0.025180039927363396,21.787571907043457
cleveland,2,8,2,0.02519940957427025,3.265953540802002
cleveland,2,8,3,0.027937129139900208,2.7542836666107178
cleveland,2,8,4,0.028600364923477173,2.44840145111084
cleveland,2,8,5,0.026793276891112328,3.7314705848693848
cloud,1,4,1,0.02773936279118061,24.404802322387695
cloud,1,4,2,0.018921921029686928,4.539330959320068
cloud,1,4,3,0.02411796897649765,4.976604461669922
cloud,1,4,4,0.013554524630308151,7.104288101196289
cloud,1,4,5,0.020749559625983238,4.674503564834595
cloud,1,8,1,0.006045972928404808,40.970836877822876
cloud,1,8,2,0.0026582845021039248,9.059975624084473
cloud,1,8,3,0.003753730095922947,4.665103197097778
cloud,1,8,4,0.00418898556381464,14.0540611743927
cloud,1,8,5,0.0032563344575464725,6.892263650894165
cloud,2,4,1,0.008549042977392673,88.3214852809906
cloud,2,4,2,0.015667803585529327,8.584957599639893
cloud,2,4,3,0.008409117348492146,7.258359670639038
cloud,2,4,4,0.02712976187467575,22.285503387451172
cloud,2,4,5,0.004181357100605965,15.980563163757324
cloud,2,8,1,0.007803462445735931,50.029226779937744
cloud,2,8,2,0.0016872297273948789,3.2744784355163574
cloud,2,8,3,0.0026066931895911694,8.574513912200928
cloud,2,8,4,0.023779340088367462,5.090678691864014
cloud,2,8,5,0.003835861338302493,4.404722452163696
cpu,1,4,1,0.0015096991555765271,16.405959367752075
cpu,1,4,2,0.0009656825568526983,12.348078489303589
cpu,1,4,3,0.0015053756069391966,15.279757022857666
cpu,1,4,4,0.0008184793987311423,4.446959495544434
cpu,1,4,5,0.0010164781706407666,4.092131614685059
cpu,1,8,1,0.0016089051496237516,19.37865972518921
cpu,1,8,2,0.0015162182971835136,19.715405702590942
cpu,1,8,3,0.0016356221167370677,17.572073221206665
cpu,1,8,4,0.0014602335868403316,4.429162979125977
cpu,1,8,5,0.002467103535309434,9.148733615875244
cpu,2,4,1,0.002380307763814926,155.81299924850464
cpu,2,4,2,0.0018752336036413908,21.513392686843872
cpu,2,4,3,0.0026316309813410044,20.26060914993286
cpu,2,4,4,0.002421232406049967,13.811089038848877
cpu,2,4,5,0.0029597291722893715,8.5835120677948
cpu,2,8,1,0.00026476234779693186,66.31034779548645
cpu,2,8,2,0.0008183479076251388,2.6494996547698975
cpu,2,8,3,0.0003509244415909052,8.350923776626587
cpu,2,8,4,0.0006344891153275967,9.81920862197876
cpu,2,8,5,0.0016229294706135988,2.628174304962158
echomonths,1,4,1,0.023676279932260513,15.128519058227539
echomonths,1,4,2,0.02159472368657589,4.556218385696411
echomonths,1,4,3,0.024485327303409576,2.7633750438690186
echomonths,1,4,4,0.022354446351528168,2.5691096782684326
echomonths,1,4,5,0.03060595877468586,3.3831703662872314
echomonths,1,8,1,0.021140584722161293,9.624651670455933
echomonths,1,8,2,0.018631909042596817,4.785261392593384
echomonths,1,8,3,0.019181575626134872,2.6683621406555176
echomonths,1,8,4,0.021746467798948288,3.1207480430603027
echomonths,1,8,5,0.02643568441271782,1.950631856918335
echomonths,2,4,1,0.030039764940738678,17.027944087982178
echomonths,2,4,2,0.024906743317842484,8.311170816421509
echomonths,2,4,3,0.028441239148378372,4.621167898178101
echomonths,2,4,4,0.02830604836344719,8.274867296218872
echomonths,2,4,5,0.029199939221143723,16.29441237449646
echomonths,2,8,1,0.03273410722613335,358.60275888442993
echomonths,2,8,2,0.033258333802223206,3.235612392425537
echomonths,2,8,3,0.028635649010539055,5.139307737350464
echomonths,2,8,4,0.02835465967655182,16.044309854507446
echomonths,2,8,5,0.03241879865527153,2.5176970958709717
elusage,1,4,1,0.0076616136357188225,98.91999316215515
elusage,1,4,2,0.013888920657336712,3.9833407402038574
elusage,1,4,3,0.004798120353370905,4.652741193771362
elusage,1,4,4,0.0032837581820786,13.534796476364136
elusage,1,4,5,0.013869617134332657,2.765955686569214
elusage,1,8,1,0.01609794795513153,51.84801745414734
elusage,1,8,2,0.00832114927470684,8.072021961212158
elusage,1,8,3,0.004009832162410021,14.330411672592163
elusage,1,8,4,0.006881077773869038,13.319108724594116
elusage,1,8,5,0.013460563495755196,5.048812627792358
elusage,2,4,1,0.01469486579298973,73.23897433280945
elusage,2,4,2,0.018569665029644966,5.893044471740723
elusage,2,4,3,0.01528465561568737,7.034901857376099
elusage,2,4,4,0.01033012941479683,6.579962491989136
elusage,2,4,5,0.010843280702829361,5.0977678298950195
elusage,2,8,1,0.008570004254579544,551.3197252750397
elusage,2,8,2,0.01886919140815735,15.684739351272583
elusage,2,8,3,0.009137713350355625,16.489262104034424
elusage,2,8,4,0.004855114035308361,12.723676681518555
elusage,2,8,5,0.011645358055830002,6.079390287399292
fishcatch,1,4,1,0.0021383704151958227,89.28153681755066
fishcatch,1,4,2,0.0007494413293898106,14.449023485183716
fishcatch,1,4,3,0.0007706207106821239,16.477064609527588
fishcatch,1,4,4,0.0009771328186616302,22.69124484062195
fishcatch,1,4,5,0.001438515493646264,20.452645778656006
fishcatch,1,8,1,0.0023860044311732054,50.11604428291321
fishcatch,1,8,2,0.000344029744155705,18.40150260925293
fishcatch,1,8,3,0.0011470060562714934,11.210516452789307
fishcatch,1,8,4,0.0010201745899394155,10.487692594528198
fishcatch,1,8,5,0.0010751832742244005,8.758494853973389
fishcatch,2,4,1,0.004777802154421806,177.04509782791138
fishcatch,2,4,2,0.0003103886265307665,15.32610011100769
fishcatch,2,4,3,0.00032111024484038353,26.965338230133057
fishcatch,2,4,4,0.001863956917077303,17.520361185073853
fishcatch,2,4,5,0.0010461993515491486,11.884840488433838
fishcatch,2,8,1,0.0003965913492720574,14.215341806411743
fishcatch,2,8,2,0.000835423415992409,5.920973062515259
fishcatch,2,8,3,0.000218212153413333,18.39741539955139
fishcatch,2,8,4,0.0006772310589440167,16.530930995941162
fishcatch,2,8,5,0.0005589204374700785,8.972776889801025
fruitfly,1,4,1,0.02889173850417137,18.248223543167114
fruitfly,1,4,2,0.02457885816693306,2.99885892868042
fruitfly,1,4,3,0.033628158271312714,2.626685380935669
fruitfly,1,4,4,0.0295821912586689,9.066202163696289
fruitfly,1,4,5,0.03437238559126854,3.595672845840454
fruitfly,1,8,1,0.03045552223920822,29.105965852737427
fruitfly,1,8,2,0.02441423386335373,1.5914697647094727
fruitfly,1,8,3,0.036072105169296265,1.5591239929199219
fruitfly,1,8,4,0.03225446492433548,1.782313346862793
fruitfly,1,8,5,0.03412546589970589,1.8122093677520752
fruitfly,2,4,1,0.029778145253658295,12.380990743637085
fruitfly,2,4,2,0.024684196338057518,2.09275221824646
fruitfly,2,4,3,0.03239913284778595,1.7521276473999023
fruitfly,2,4,4,0.028692755848169327,1.7810773849487305
fruitfly,2,4,5,0.03536180034279823,3.063809394836426
fruitfly,2,8,1,0.03133663162589073,18.508621215820312
fruitfly,2,8,2,0.0248245932161808,1.9681310653686523
fruitfly,2,8,3,0.03598498925566673,1.8628249168395996
fruitfly,2,8,4,0.030771810561418533,2.4129555225372314
fruitfly,2,8,5,0.03365178406238556,1.8714425563812256
housing,1,4,1,0.006418234668672085,68.26497745513916
housing,1,4,2,0.0017337559256702662,8.087007999420166
housing,1,4,3,0.0024471785873174667,9.453747034072876
housing,1,4,4,0.0015333456685766578,11.319378852844238
housing,1,4,5,0.0017229642253369093,11.170789241790771
housing,1,8,1,0.0018485565669834614,58.770768880844116
housing,1,8,2,0.0015706373378634453,12.618176460266113
housing,1,8,3,0.002132971538230777,6.886244773864746
housing,1,8,4,0.0015352768823504448,4.999801874160767
housing,1,8,5,0.0018171942792832851,10.19706106185913
housing,2,4,1,0.0022957592736929655,343.2907404899597
housing,2,4,2,0.005475408397614956,13.556040048599243
housing,2,4,3,0.0020012659952044487,17.99367380142212
housing,2,4,4,0.001621742732822895,22.075209617614746
housing,2,4,5,0.0017003761604428291,13.692868709564209
housing,2,8,1,0.001805286156013608,151.45377397537231
housing,2,8,2,0.0015634308801963925,9.075852155685425
housing,2,8,3,0.0015655405586585402,8.099944829940796
housing,2,8,4,0.0014009837759658694,10.358911514282227
housing,2,8,5,0.0017080341931432486,8.823141813278198
lowbwt,1,4,1,0.003684108378365636,171.6531765460968
lowbwt,1,4,2,0.003604153636842966,6.8480024337768555
lowbwt,1,4,3,0.003095492720603943,5.176785469055176
lowbwt,1,4,4,0.004524461925029755,14.441095352172852
lowbwt,1,4,5,0.001492480281740427,10.974505186080933
lowbwt,1,8,1,0.004468762315809727,35.421590089797974
lowbwt,1,8,2,0.0035623363219201565,3.2564048767089844
lowbwt,1,8,3,0.002724891761317849,2.8974976539611816
lowbwt,1,8,4,0.003991312347352505,3.04785418510437
lowbwt,1,8,5,0.0015613953582942486,4.668415069580078
lowbwt,2,4,1,0.006582968402653933,18.235641717910767
lowbwt,2,4,2,0.005385798402130604,5.4335243701934814
lowbwt,2,4,3,0.003940659575164318,5.870891809463501
lowbwt,2,4,4,0.006073866039514542,5.934180736541748
lowbwt,2,4,5,0.0031994804739952087,9.517847299575806
lowbwt,2,8,1,0.004659639671444893,29.83857011795044
lowbwt,2,8,2,0.0033694047015160322,2.2318530082702637
lowbwt,2,8,3,0.00351303955540061,2.3674490451812744
lowbwt,2,8,4,0.00368362944573164,2.14093279838562
lowbwt,2,8,5,0.0009202795336022973,2.3577351570129395
lymphoma.mkatayama,1,4,1,2.9747822284698486,29.39536452293396
lymphoma.mkatayama,1,4,2,4.206898212432861,3.3740921020507812
lymphoma.mkatayama,1,4,3,0.6281582117080688,5.334103584289551
lymphoma.mkatayama,1,4,4,2.3308889865875244,3.821589469909668
lymphoma.mkatayama,1,4,5,3.4998550415039062,2.500555992126465
lymphoma.mkatayama,1,8,1,1.0104221105575562,30.910303115844727
lymphoma.mkatayama,1,8,2,4.91346549987793,3.0516037940979004
lymphoma.mkatayama,1,8,3,0.6506268978118896,3.7548015117645264
lymphoma.mkatayama,1,8,4,3.0683367252349854,2.367950677871704
lymphoma.mkatayama,1,8,5,4.601863861083984,1.966118574142456
lymphoma.mkatayama,2,4,1,1.0067849159240723,291.06320118904114
lymphoma.mkatayama,2,4,2,3.79679799079895,13.259582757949829
lymphoma.mkatayama,2,4,3,0.9418808221817017,13.331037998199463
lymphoma.mkatayama,2,4,4,2.581418752670288,11.12663722038269
lymphoma.mkatayama,2,4,5,3.3556597232818604,16.281304359436035
lymphoma.mkatayama,2,8,1,1.0322017669677734,36.80933713912964
lymphoma.mkatayama,2,8,2,3.924194812774658,3.7977213859558105
lymphoma.mkatayama,2,8,3,0.6138010621070862,3.423030376434326
lymphoma.mkatayama,2,8,4,2.280851364135742,2.5906124114990234
lymphoma.mkatayama,2,8,5,3.4238510131835938,2.071263313293457
lymphoma.tdh,1,4,1,2.0996522903442383,14.221258163452148
lymphoma.tdh,1,4,2,0.7084842920303345,8.127754926681519
lymphoma.tdh,1,4,3,3.455653429031372,2.0470118522644043
lymphoma.tdh,1,4,4,1.718621850013733,4.783749341964722
lymphoma.tdh,1,4,5,2.3192124366760254,2.4997751712799072
lymphoma.tdh,1,8,1,2.731837749481201,13.827815532684326
lymphoma.tdh,1,8,2,1.140303373336792,4.595728158950806
lymphoma.tdh,1,8,3,3.683727979660034,1.8596000671386719
lymphoma.tdh,1,8,4,1.8172411918640137,5.19513726234436
lymphoma.tdh,1,8,5,2.8129425048828125,1.87101411819458
lymphoma.tdh,2,4,1,2.4828991889953613,213.44153594970703
lymphoma.tdh,2,4,2,0.6522797346115112,7.575238466262817
lymphoma.tdh,2,4,3,1.7093430757522583,12.092772245407104
lymphoma.tdh,2,4,4,1.593543529510498,20.621360301971436
lymphoma.tdh,2,4,5,2.8444461822509766,15.712594270706177
lymphoma.tdh,2,8,1,2.036007881164551,10.91543197631836
lymphoma.tdh,2,8,2,0.8605966567993164,5.544522285461426
lymphoma.tdh,2,8,3,3.0456480979919434,2.0015482902526855
lymphoma.tdh,2,8,4,1.595345377922058,4.6331470012664795
lymphoma.tdh,2,8,5,2.1643455028533936,2.141775369644165
machine.cpu,1,4,1,0.0006980171892791986,120.23539757728577
machine.cpu,1,4,2,0.000546292110811919,6.304508447647095
machine.cpu,1,4,3,0.0007611391483806074,9.718283891677856
machine.cpu,1,4,4,0.0010310941142961383,5.120079755783081
machine.cpu,1,4,5,0.0008674194104969501,8.614000082015991
machine.cpu,1,8,1,0.0017819395288825035,39.67689800262451
machine.cpu,1,8,2,0.0005626941565424204,5.7928125858306885
machine.cpu,1,8,3,0.000343224557582289,9.760218620300293
machine.cpu,1,8,4,0.0016809022054076195,7.93778920173645
machine.cpu,1,8,5,0.0004554579791147262,10.506715297698975
machine.cpu,2,4,1,0.0028866578359156847,7.426771640777588
machine.cpu,2,4,2,0.0028039768803864717,11.448873281478882
machine.cpu,2,4,3,0.003242101985961199,7.39702582359314
machine.cpu,2,4,4,0.002811197191476822,10.235575437545776
machine.cpu,2,4,5,0.002320747822523117,8.969728469848633
machine.cpu,2,8,1,0.000645172840449959,109.29976534843445
machine.cpu,2,8,2,0.00045188749209046364,4.8205788135528564
machine.cpu,2,8,3,0.0008021186804398894,5.242684602737427
machine.cpu,2,8,4,0.0006411580834537745,4.7699034214019775
machine.cpu,2,8,5,0.00048424809938296676,7.7012128829956055
mbagrade,1,4,1,0.0007407823577523232,126.52180314064026
mbagrade,1,4,2,0.0005545628955587745,2.3704681396484375
mbagrade,1,4,3,0.0014459992526099086,2.2002322673797607
mbagrade,1,4,4,0.0003098609740845859,33.650168657302856
mbagrade,1,4,5,0.0015418201219290495,2.260021686553955
mbagrade,1,8,1,0.0008051369804888964,155.42532896995544
mbagrade,1,8,2,0.00034996477188542485,15.100861310958862
mbagrade,1,8,3,0.0005081146955490112,13.989362239837646
mbagrade,1,8,4,0.00023811600112821907,14.53635835647583
mbagrade,1,8,5,0.0011123701697215438,5.822075366973877
mbagrade,2,4,1,0.0003297566727269441,239.62672638893127
mbagrade,2,4,2,0.0005158980493433774,28.684696197509766
mbagrade,2,4,3,0.0004809704842045903,28.647547483444214
mbagrade,2,4,4,0.0002974296803586185,31.980629682540894
mbagrade,2,4,5,0.0006393560906872153,28.970285177230835
mbagrade,2,8,1,0.00039847579319030046,308.7527313232422
mbagrade,2,8,2,0.0005551392678171396,3.5724499225616455
mbagrade,2,8,3,0.0011660309974104166,3.3631255626678467
mbagrade,2,8,4,0.0002925387816503644,20.094231843948364
mbagrade,2,8,5,0.0022864630445837975,19.044697761535645
meta,1,4,1,0.003516373224556446,42.802645444869995
meta,1,4,2,0.008679863065481186,5.0745017528533936
meta,1,4,3,0.007952943444252014,3.0657174587249756
meta,1,4,4,0.008358463644981384,3.5888659954071045
meta,1,4,5,0.007074097637087107,2.778053045272827
meta,1,8,1,0.0033628917299211025,15.434771537780762
meta,1,8,2,0.008415394462645054,1.9198174476623535
meta,1,8,3,0.008058534935116768,2.115879535675049
meta,1,8,4,0.007954049855470657,2.1001696586608887
meta,1,8,5,0.006012671627104282,1.9720885753631592
meta,2,4,1,0.0032617023680359125,90.059978723526
meta,2,4,2,0.008688639849424362,3.513338327407837
meta,2,4,3,0.008685333654284477,3.501885414123535
meta,2,4,4,0.008416891098022461,3.652365207672119
meta,2,4,5,0.005310130305588245,21.67936635017395
meta,2,8,1,0.003506341017782688,66.36060810089111
meta,2,8,2,0.008255984634160995,2.25742506980896
meta,2,8,3,0.007570342626422644,2.374681234359741
meta,2,8,4,0.008086003363132477,2.691497802734375
meta,2,8,5,0.00603616563603282,2.372993230819702
pbc,1,4,1,0.013655759394168854,59.30994009971619
pbc,1,4,2,0.016871314495801926,8.018094301223755
pbc,1,4,3,0.013434866443276405,4.117298126220703
pbc,1,4,4,0.014820579439401627,4.139057874679565
pbc,1,4,5,0.012845082208514214,2.708348512649536
pbc,1,8,1,0.014578079804778099,39.35719180107117
pbc,1,8,2,0.017045948654413223,2.076181650161743
pbc,1,8,3,0.01453532837331295,2.683138608932495
pbc,1,8,4,0.013518084771931171,2.2693560123443604
pbc,1,8,5,0.01386406272649765,2.2696783542633057
pbc,2,4,1,0.012722346931695938,94.60844564437866
pbc,2,4,2,0.015588844195008278,2.7249839305877686
pbc,2,4,3,0.013980051502585411,3.4662580490112305
pbc,2,4,4,0.013762567192316055,2.786119222640991
pbc,2,4,5,0.015297988429665565,4.1694159507751465
pbc,2,8,1,0.013387110084295273,126.58833312988281
pbc,2,8,2,0.017771724611520767,3.3634414672851562
pbc,2,8,3,0.013203747570514679,4.759337902069092
pbc,2,8,4,0.01541021279990673,3.5957703590393066
pbc,2,8,5,0.015031088143587112,4.216874361038208
pharynx,1,4,1,0.024728039279580116,6.606202840805054
pharynx,1,4,2,0.02976720780134201,2.1748440265655518
pharynx,1,4,3,0.022663749754428864,2.322575807571411
pharynx,1,4,4,0.022625813260674477,2.4249446392059326
pharynx,1,4,5,0.019135257229208946,3.4857304096221924
pharynx,1,8,1,0.020638763904571533,14.688817262649536
pharynx,1,8,2,0.024138230830430984,1.689638614654541
pharynx,1,8,3,0.02173466607928276,1.8320560455322266
pharynx,1,8,4,0.019922660663723946,1.8499820232391357
pharynx,1,8,5,0.01886092685163021,2.5929176807403564
pharynx,2,4,1,0.027054162696003914,8.30100679397583
pharynx,2,4,2,0.030401743948459625,4.557841062545776
pharynx,2,4,3,0.029007265344262123,4.844395399093628
pharynx,2,4,4,0.0300592053681612,10.548941373825073
pharynx,2,4,5,0.022793132811784744,6.1935529708862305
pharynx,2,8,1,0.020559970289468765,34.04227042198181
pharynx,2,8,2,0.0274566188454628,1.9813008308410645
pharynx,2,8,3,0.023490216583013535,1.9417448043823242
pharynx,2,8,4,0.021224860101938248,1.9799578189849854
pharynx,2,8,5,0.018885957077145576,2.155181646347046
pollution,1,4,1,0.0019583329558372498,11.880961894989014
pollution,1,4,2,0.0019525781972333789,19.60542392730713
