Feature,Mean Importance,Lower Bound,Upper Bound
X1,0.06716339138244079,0.04345495300414265,0.09087182976073895
X0,0.07272528743465899,0.03931862253120296,0.10613195233811501
X2,0.8601113211829002,0.8043400932628495,0.915882549102951
