Feature,Mean Importance,Lower Bound,Upper Bound
X13,0.0019797749842299876,0.0008420647609071876,0.003117485207552788
X10,0.0020892797109113024,0.0011132924326575286,0.0030652669891650768
X7,0.0022902824286153553,-4.675043556316271e-05,0.004627315292793873
X11,0.002474355477802818,0.0013073587180660031,0.0036413522375396325
X6,0.0025608705117231927,-0.00048010298993919815,0.005601844013385583
X8,0.0026406084497399523,0.0020348006600998604,0.0032464162393800442
X5,0.002693768315505586,0.0017875739994116931,0.0035999626315994784
X14,0.002723214210829158,0.00041511271209485794,0.005031315709563457
X4,0.0027255002764996973,0.0012642094399642457,0.004186791113035149
X9,0.0027393671467909183,0.0018410735871729465,0.0036376607064088897
X2,0.003969585271334469,0.001963403831746628,0.00597576671092231
X3,0.004290606374263657,0.0016817680193056711,0.006899444729221644
X16,0.006019217498641691,0.003395297049138956,0.008643137948144424
X0,0.006580714607540268,0.0015277707501755197,0.011633658464905015
X17,0.007062184827461838,0.0024961478016511662,0.01162822185327251
X15,0.007952618637706233,0.003076671959584912,0.012828565315827555
X1,0.008453488953730824,-0.0016493822501343087,0.018556360157595958
X18,0.012543961699244661,-0.0026676235553008,0.027755546953790122
X12,0.013014915363134615,0.004022466922627886,0.022007363803641343
X25,0.04748874837623304,0.0374440422273055,0.05753345452516058
X26,0.051765139180563635,0.039274806488984765,0.0642554718721425
X23,0.0631574008610827,0.03642334164502613,0.08989146007713926
X21,0.06464208427934562,0.047580692683289814,0.08170347587540143
X27,0.07029563823997159,0.05375884581871786,0.08683243066122533
X24,0.07754903734382637,0.051236889849166065,0.10386118483848669
X19,0.08063916788998321,0.05580292279799289,0.10547541298197352
X28,0.0914825871078643,0.06642211873281847,0.11654305548291014
X22,0.11505369989342006,0.07929953206410506,0.15080786772273505
X20,0.2431221820820033,0.1939935821174047,0.29225078204660193
